firstName,lastName,attempts,completions,interceptions,touchdowns,yards,whenPlayed,ourTeam,ourScore,theirTeam,theirScore
Harry,Truman,25,12,1,1,93,2010-06-16,Augusta Autocrats,10,Tacoma Touchdown-Scorers,23
Harry,Truman,20,6,1,0,56,2010-06-23,Augusta Autocrats,7,Glendale Centers,17
Jack,Kennedy,10,3,1,1,15,2010-06-23,Augusta Autocrats,7,Glendale Centers,17
Harry,Truman,25,10,1,0,86,2010-06-30,Augusta Autocrats,3,Des Moines Desperadoes,31
Martin,Van Buren,34,13,1,0,95,2010-03-24,Grand Rapids Gamers,5,Huntington Beach Harriers,44
Martin,Van Buren,36,13,1,1,92,2010-03-31,Grand Rapids Gamers,10,Mobile Misfits,31
Martin,Van Buren,32,15,1,0,99,2010-04-07,Grand Rapids Gamers,2,Boise Bearcats,28
Martin,Van Buren,36,15,1,0,115,2010-04-14,Grand Rapids Gamers,9,Modesto Misanthropes,20
Martin,Van Buren,33,15,1,0,115,2010-04-21,Grand Rapids Gamers,12,Fremont Firebugs,7
Martin,Van Buren,37,12,1,0,90,2010-04-28,Grand Rapids Gamers,11,Montgomery Music,31
Martin,Van Buren,18,8,1,0,54,2010-05-05,Grand Rapids Gamers,18,Spokane Stallions,44
Abe,Lincoln,9,7,0,1,104,2010-05-05,Grand Rapids Gamers,18,Spokane Stallions,44
Martin,Van Buren,27,11,1,0,70,2010-05-12,Grand Rapids Gamers,0,Richmond Roustabouts,24
Martin,Van Buren,25,8,1,0,64,2010-05-19,Grand Rapids Gamers,12,Yonkers Yellowjackets,38
Martin,Van Buren,35,16,1,1,107,2010-05-26,Grand Rapids Gamers,15,Shreveport Seamen,10
Martin,Van Buren,29,13,1,0,95,2010-06-02,Grand Rapids Gamers,14,San Bernardino Stalkers,0
Abe,Lincoln,9,7,0,1,105,2010-06-02,Grand Rapids Gamers,14,San Bernardino Stalkers,0
Martin,Van Buren,25,12,1,1,78,2010-06-09,Grand Rapids Gamers,10,Tacoma Touchdown-Scorers,7
Martin,Van Buren,36,18,1,0,141,2010-06-16,Grand Rapids Gamers,3,Glendale Centers,6
Martin,Van Buren,36,15,1,0,115,2010-06-23,Grand Rapids Gamers,12,Des Moines Desperadoes,34
Martin,Van Buren,36,14,1,1,92,2010-06-30,Grand Rapids Gamers,9,Augusta Autocrats,16
William,McKinley,29,8,1,0,31,2010-03-24,Huntington Beach Harriers,9,Mobile Misfits,10
William,McKinley,30,9,1,0,37,2010-03-31,Huntington Beach Harriers,3,Boise Bearcats,20
William,McKinley,39,14,1,1,60,2010-04-07,Huntington Beach Harriers,16,Modesto Misanthropes,21
William,McKinley,23,7,1,1,29,2010-04-14,Huntington Beach Harriers,19,Fremont Firebugs,23
Andy,Jackson,8,5,0,0,72,2010-04-14,Huntington Beach Harriers,19,Fremont Firebugs,23
William,McKinley,29,9,1,1,43,2010-04-21,Huntington Beach Harriers,11,Montgomery Music,10
William,McKinley,39,13,1,0,47,2010-04-28,Huntington Beach Harriers,5,Spokane Stallions,38
William,McKinley,29,9,1,0,39,2010-05-05,Huntington Beach Harriers,8,Richmond Roustabouts,34
William,McKinley,29,7,1,0,33,2010-05-12,Huntington Beach Harriers,6,Yonkers Yellowjackets,6
William,McKinley,25,5,1,0,20,2010-05-19,Huntington Beach Harriers,16,Shreveport Seamen,24
Andy,Jackson,6,4,0,1,63,2010-05-19,Huntington Beach Harriers,16,Shreveport Seamen,24
William,McKinley,34,9,1,1,45,2010-05-26,Huntington Beach Harriers,16,San Bernardino Stalkers,28
William,McKinley,20,6,1,1,29,2010-06-02,Huntington Beach Harriers,18,Tacoma Touchdown-Scorers,14
Andy,Jackson,6,4,0,1,52,2010-06-02,Huntington Beach Harriers,18,Tacoma Touchdown-Scorers,14
William,McKinley,32,6,1,1,26,2010-06-09,Huntington Beach Harriers,9,Glendale Centers,44
Andy,Jackson,5,3,0,0,42,2010-06-09,Huntington Beach Harriers,9,Glendale Centers,44
William,McKinley,32,12,1,0,50,2010-06-16,Huntington Beach Harriers,0,Des Moines Desperadoes,37
William,McKinley,35,10,1,0,37,2010-06-23,Huntington Beach Harriers,7,Augusta Autocrats,7
William,McKinley,30,6,1,0,26,2010-06-30,Huntington Beach Harriers,5,Grand Rapids Gamers,10
William,Harrison,34,26,0,4,382,2010-03-24,Mobile Misfits,39,Boise Bearcats,9
William,Harrison,29,18,0,4,286,2010-03-31,Mobile Misfits,35,Modesto Misanthropes,44
William,Harrison,21,14,0,2,182,2010-04-07,Mobile Misfits,37,Fremont Firebugs,9
George,Washington,11,6,0,2,98,2010-04-07,Mobile Misfits,37,Fremont Firebugs,9
William,Harrison,38,23,0,5,367,2010-04-14,Mobile Misfits,45,Montgomery Music,10
William,Harrison,25,19,0,4,328,2010-04-21,Mobile Misfits,29,Spokane Stallions,41
William,Harrison,27,17,0,3,251,2010-04-28,Mobile Misfits,28,Richmond Roustabouts,3
George,Washington,7,5,0,1,82,2010-04-28,Mobile Misfits,28,Richmond Roustabouts,3
William,Harrison,34,25,0,4,375,2010-05-05,Mobile Misfits,34,Yonkers Yellowjackets,17
William,Harrison,22,13,0,2,173,2010-05-12,Mobile Misfits,38,Shreveport Seamen,30
George,Washington,9,6,0,2,95,2010-05-12,Mobile Misfits,38,Shreveport Seamen,30
William,Harrison,33,24,0,5,398,2010-05-19,Mobile Misfits,42,San Bernardino Stalkers,24
William,Harrison,35,24,0,6,411,2010-05-26,Mobile Misfits,53,Tacoma Touchdown-Scorers,23
William,Harrison,25,18,0,3,300,2010-06-02,Mobile Misfits,31,Glendale Centers,17
George,Washington,10,7,0,1,90,2010-06-02,Mobile Misfits,31,Glendale Centers,17
William,Harrison,38,31,0,5,468,2010-06-09,Mobile Misfits,35,Des Moines Desperadoes,14
William,Harrison,35,21,0,4,320,2010-06-16,Mobile Misfits,28,Augusta Autocrats,24
William,Harrison,24,17,0,3,232,2010-06-23,Mobile Misfits,23,Grand Rapids Gamers,20
George,Washington,2,1,0,0,12,2010-06-23,Mobile Misfits,23,Grand Rapids Gamers,20
William,Harrison,29,19,0,3,314,2010-06-30,Mobile Misfits,32,Huntington Beach Harriers,7
Teddy,Roosevelt,33,26,0,5,428,2011-03-23,Boise Bearcats,47,Modesto Misanthropes,3
Teddy,Roosevelt,31,26,0,6,440,2011-03-30,Boise Bearcats,43,Fremont Firebugs,30
Teddy,Roosevelt,27,19,0,5,319,2011-04-06,Boise Bearcats,44,Montgomery Music,14
Teddy,Roosevelt,18,13,0,3,185,2011-04-13,Boise Bearcats,29,Spokane Stallions,3
Gerry,Ford,10,4,1,0,28,2011-04-13,Boise Bearcats,29,Spokane Stallions,3
Teddy,Roosevelt,36,26,0,6,414,2011-04-20,Boise Bearcats,54,Richmond Roustabouts,37
Teddy,Roosevelt,30,23,0,6,401,2011-04-27,Boise Bearcats,47,Yonkers Yellowjackets,23
Teddy,Roosevelt,30,20,0,3,295,2011-05-04,Boise Bearcats,31,Shreveport Seamen,21
Teddy,Roosevelt,31,24,0,5,338,2011-05-11,Boise Bearcats,43,San Bernardino Stalkers,35
Teddy,Roosevelt,17,13,0,4,228,2011-05-18,Boise Bearcats,40,Tacoma Touchdown-Scorers,41
Gerry,Ford,9,4,1,0,27,2011-05-18,Boise Bearcats,40,Tacoma Touchdown-Scorers,41
Teddy,Roosevelt,28,21,0,6,391,2011-05-25,Boise Bearcats,52,Glendale Centers,44
Teddy,Roosevelt,33,24,0,6,397,2011-06-01,Boise Bearcats,50,Des Moines Desperadoes,14
Gerry,Ford,4,1,1,0,5,2011-06-01,Boise Bearcats,50,Des Moines Desperadoes,14
Teddy,Roosevelt,27,22,0,4,355,2011-06-08,Boise Bearcats,37,Augusta Autocrats,44
Gerry,Ford,4,1,1,1,5,2011-06-08,Boise Bearcats,37,Augusta Autocrats,44
Teddy,Roosevelt,27,21,0,3,293,2011-06-15,Boise Bearcats,21,Grand Rapids Gamers,0
Teddy,Roosevelt,25,20,0,4,263,2011-06-22,Boise Bearcats,31,Huntington Beach Harriers,44
Teddy,Roosevelt,25,18,0,4,237,2011-06-29,Boise Bearcats,29,Mobile Misfits,21
Gerry,Ford,3,1,1,0,6,2011-06-29,Boise Bearcats,29,Mobile Misfits,21
Herbert,Hoover,30,19,0,2,211,2011-03-23,Modesto Misanthropes,17,Fremont Firebugs,24
Herbert,Hoover,38,25,0,4,343,2011-03-30,Modesto Misanthropes,36,Montgomery Music,3
Herbert,Hoover,29,17,0,3,226,2011-04-06,Modesto Misanthropes,25,Spokane Stallions,35
Herbert,Hoover,18,10,0,2,136,2011-04-13,Modesto Misanthropes,25,Richmond Roustabouts,21
Zach,Taylor,9,4,0,1,47,2011-04-13,Modesto Misanthropes,25,Richmond Roustabouts,21
Herbert,Hoover,20,14,0,3,188,2011-04-20,Modesto Misanthropes,33,Yonkers Yellowjackets,10
Zach,Taylor,5,2,0,1,22,2011-04-20,Modesto Misanthropes,33,Yonkers Yellowjackets,10
Herbert,Hoover,26,18,0,2,250,2011-04-27,Modesto Misanthropes,18,Shreveport Seamen,30
Herbert,Hoover,33,22,0,3,327,2011-05-04,Modesto Misanthropes,27,San Bernardino Stalkers,10
Herbert,Hoover,25,16,0,2,212,2011-05-11,Modesto Misanthropes,29,Tacoma Touchdown-Scorers,14
Zach,Taylor,11,7,0,1,89,2011-05-11,Modesto Misanthropes,29,Tacoma Touchdown-Scorers,14
Herbert,Hoover,25,14,0,2,204,2011-05-18,Modesto Misanthropes,20,Glendale Centers,9
Zach,Taylor,11,5,0,0,65,2011-05-18,Modesto Misanthropes,20,Glendale Centers,9
Herbert,Hoover,35,19,0,3,259,2011-05-25,Modesto Misanthropes,21,Des Moines Desperadoes,10
Herbert,Hoover,21,13,0,2,177,2011-06-01,Modesto Misanthropes,17,Augusta Autocrats,0
Zach,Taylor,10,6,0,0,58,2011-06-01,Modesto Misanthropes,17,Augusta Autocrats,0
Herbert,Hoover,28,15,0,1,180,2011-06-08,Modesto Misanthropes,15,Grand Rapids Gamers,7
Zach,Taylor,4,2,0,0,26,2011-06-08,Modesto Misanthropes,15,Grand Rapids Gamers,7
Herbert,Hoover,39,23,0,3,330,2011-06-15,Modesto Misanthropes,33,Huntington Beach Harriers,13
Herbert,Hoover,34,20,0,2,222,2011-06-22,Modesto Misanthropes,26,Mobile Misfits,24
Herbert,Hoover,39,24,0,3,325,2011-06-29,Modesto Misanthropes,22,Boise Bearcats,3
James,Monroe,38,14,0,2,140,2011-03-23,Fremont Firebugs,26,Montgomery Music,34
James,Monroe,15,6,0,1,44,2011-03-30,Fremont Firebugs,9,Spokane Stallions,30
Cal,Coolidge,9,5,0,0,56,2011-03-30,Fremont Firebugs,9,Spokane Stallions,30
James,Monroe,26,9,0,0,64,2011-04-06,Fremont Firebugs,3,Richmond Roustabouts,23
James,Monroe,24,12,0,0,100,2011-04-13,Fremont Firebugs,6,Yonkers Yellowjackets,17
Cal,Coolidge,8,4,0,0,39,2011-04-13,Fremont Firebugs,6,Yonkers Yellowjackets,17
James,Monroe,31,13,0,1,128,2011-04-20,Fremont Firebugs,13,Shreveport Seamen,0
Cal,Coolidge,5,2,0,0,23,2011-04-20,Fremont Firebugs,13,Shreveport Seamen,0
James,Monroe,31,12,0,0,117,2011-04-27,Fremont Firebugs,11,San Bernardino Stalkers,14
James,Monroe,39,14,0,0,127,2011-05-04,Fremont Firebugs,4,Tacoma Touchdown-Scorers,20
James,Monroe,35,14,0,1,137,2011-05-11,Fremont Firebugs,12,Glendale Centers,41
Cal,Coolidge,2,0,0,0,0,2011-05-11,Fremont Firebugs,12,Glendale Centers,41
James,Monroe,39,19,0,1,189,2011-05-18,Fremont Firebugs,12,Des Moines Desperadoes,20
James,Monroe,21,9,0,1,64,2011-05-25,Fremont Firebugs,15,Augusta Autocrats,31
Cal,Coolidge,9,5,0,1,46,2011-05-25,Fremont Firebugs,15,Augusta Autocrats,31
James,Monroe,27,11,0,1,78,2011-06-01,Fremont Firebugs,20,Grand Rapids Gamers,30
Cal,Coolidge,7,3,0,1,34,2011-06-01,Fremont Firebugs,20,Grand Rapids Gamers,30
James,Monroe,30,12,0,0,92,2011-06-08,Fremont Firebugs,8,Huntington Beach Harriers,38
James,Monroe,27,12,0,0,116,2011-06-15,Fremont Firebugs,9,Mobile Misfits,16
James,Monroe,27,11,0,0,88,2011-06-22,Fremont Firebugs,12,Boise Bearcats,16
Cal,Coolidge,7,4,0,1,45,2011-06-22,Fremont Firebugs,12,Boise Bearcats,16
James,Monroe,28,12,0,1,88,2011-06-29,Fremont Firebugs,16,Modesto Misanthropes,6
Cal,Coolidge,5,2,0,0,25,2011-06-29,Fremont Firebugs,16,Modesto Misanthropes,6
Warren,Harding,23,12,0,0,90,2011-03-23,Montgomery Music,16,Spokane Stallions,14
Ike,Eisenhower,4,1,1,1,6,2011-03-23,Montgomery Music,16,Spokane Stallions,14
Warren,Harding,22,12,0,0,124,2011-03-30,Montgomery Music,11,Richmond Roustabouts,10
Ike,Eisenhower,5,2,1,0,12,2011-03-30,Montgomery Music,11,Richmond Roustabouts,10
Warren,Harding,35,16,0,2,142,2011-04-06,Montgomery Music,17,Yonkers Yellowjackets,17
Warren,Harding,35,13,0,0,101,2011-04-13,Montgomery Music,6,Shreveport Seamen,34
Warren,Harding,34,15,0,1,117,2011-04-20,Montgomery Music,11,San Bernardino Stalkers,7
Warren,Harding,26,13,0,1,123,2011-04-27,Montgomery Music,15,Tacoma Touchdown-Scorers,44
Warren,Harding,20,10,0,1,84,2011-05-04,Montgomery Music,9,Glendale Centers,34
Ike,Eisenhower,12,5,1,0,29,2011-05-04,Montgomery Music,9,Glendale Centers,34
Warren,Harding,16,8,0,0,70,2011-05-11,Montgomery Music,10,Des Moines Desperadoes,31
Ike,Eisenhower,9,3,1,1,22,2011-05-11,Montgomery Music,10,Des Moines Desperadoes,31
Warren,Harding,32,12,0,1,112,2011-05-18,Montgomery Music,13,Augusta Autocrats,41
Warren,Harding,22,11,0,0,89,2011-05-25,Montgomery Music,17,Grand Rapids Gamers,31
Ike,Eisenhower,7,2,1,1,10,2011-05-25,Montgomery Music,17,Grand Rapids Gamers,31
Warren,Harding,38,18,0,1,187,2011-06-01,Montgomery Music,18,Huntington Beach Harriers,0
Warren,Harding,25,13,0,1,114,2011-06-08,Montgomery Music,9,Mobile Misfits,9
Ike,Eisenhower,6,1,1,0,7,2011-06-08,Montgomery Music,9,Mobile Misfits,9
Warren,Harding,34,19,0,1,152,2011-06-15,Montgomery Music,13,Boise Bearcats,17
Ike,Eisenhower,4,1,1,0,5,2011-06-15,Montgomery Music,13,Boise Bearcats,17
Warren,Harding,26,13,0,1,125,2011-06-22,Montgomery Music,13,Modesto Misanthropes,7
Warren,Harding,37,16,0,2,136,2011-06-29,Montgomery Music,26,Fremont Firebugs,38
George,Bush,20,11,0,1,116,2011-03-23,Spokane Stallions,9,Richmond Roustabouts,10
Jim,Buchanan,7,4,0,0,49,2011-03-23,Spokane Stallions,9,Richmond Roustabouts,10
George,Bush,18,7,0,0,69,2011-03-30,Spokane Stallions,10,Yonkers Yellowjackets,0
Jim,Buchanan,8,4,0,1,42,2011-03-30,Spokane Stallions,10,Yonkers Yellowjackets,0
George,Bush,31,16,0,2,134,2011-04-06,Spokane Stallions,26,Shreveport Seamen,23
George,Bush,29,15,0,2,134,2011-04-13,Spokane Stallions,22,San Bernardino Stalkers,7
George,Bush,38,22,0,1,209,2011-04-20,Spokane Stallions,17,Tacoma Touchdown-Scorers,27
George,Bush,35,14,0,1,156,2011-04-27,Spokane Stallions,8,Glendale Centers,37
Jim,Buchanan,3,1,0,0,10,2011-04-27,Spokane Stallions,8,Glendale Centers,37
George,Bush,37,17,0,1,174,2011-05-04,Spokane Stallions,7,Des Moines Desperadoes,24
George,Bush,27,16,0,1,137,2011-05-11,Spokane Stallions,10,Augusta Autocrats,21
George,Bush,28,12,0,1,112,2011-05-18,Spokane Stallions,18,Grand Rapids Gamers,37
George,Bush,21,9,0,0,103,2011-05-25,Spokane Stallions,7,Huntington Beach Harriers,10
Jim,Buchanan,6,4,0,1,49,2011-05-25,Spokane Stallions,7,Huntington Beach Harriers,10
George,Bush,36,20,0,2,227,2011-06-01,Spokane Stallions,17,Mobile Misfits,28
George,Bush,28,11,0,1,102,2011-06-08,Spokane Stallions,13,Boise Bearcats,31
George,Bush,21,11,0,0,112,2011-06-15,Spokane Stallions,17,Modesto Misanthropes,7
Jim,Buchanan,10,5,0,1,58,2011-06-15,Spokane Stallions,17,Modesto Misanthropes,7
George,Bush,28,12,0,1,101,2011-06-22,Spokane Stallions,16,Fremont Firebugs,0
George,Bush,23,10,0,1,89,2011-06-29,Spokane Stallions,24,Montgomery Music,38
Jim,Buchanan,5,3,0,1,35,2011-06-29,Spokane Stallions,24,Montgomery Music,38
Frank,Pierce,32,11,1,1,55,2011-03-23,Richmond Roustabouts,12,Yonkers Yellowjackets,30
Frank,Pierce,19,7,1,0,31,2011-03-30,Richmond Roustabouts,6,Shreveport Seamen,28
Sam,Grant,7,3,0,0,35,2011-03-30,Richmond Roustabouts,6,Shreveport Seamen,28
Frank,Pierce,21,7,1,0,38,2011-04-06,Richmond Roustabouts,9,San Bernardino Stalkers,41
Sam,Grant,8,4,0,1,46,2011-04-06,Richmond Roustabouts,9,San Bernardino Stalkers,41
Frank,Pierce,30,11,1,0,52,2011-04-13,Richmond Roustabouts,3,Tacoma Touchdown-Scorers,24
Frank,Pierce,35,12,1,0,72,2011-04-20,Richmond Roustabouts,8,Glendale Centers,35
Frank,Pierce,28,11,1,0,53,2011-04-27,Richmond Roustabouts,10,Des Moines Desperadoes,30
Frank,Pierce,36,11,1,1,48,2011-05-04,Richmond Roustabouts,24,Augusta Autocrats,16
Sam,Grant,2,1,0,1,12,2011-05-04,Richmond Roustabouts,24,Augusta Autocrats,16
Frank,Pierce,26,10,1,0,45,2011-05-11,Richmond Roustabouts,14,Grand Rapids Gamers,44
Sam,Grant,3,1,0,1,11,2011-05-11,Richmond Roustabouts,14,Grand Rapids Gamers,44
Frank,Pierce,23,6,1,1,32,2011-05-18,Richmond Roustabouts,20,Huntington Beach Harriers,10
Sam,Grant,8,4,0,1,37,2011-05-18,Richmond Roustabouts,20,Huntington Beach Harriers,10
Frank,Pierce,35,14,1,1,86,2011-05-25,Richmond Roustabouts,19,Mobile Misfits,6
Frank,Pierce,38,13,1,1,58,2011-06-01,Richmond Roustabouts,12,Boise Bearcats,27
Frank,Pierce,34,8,1,0,35,2011-06-08,Richmond Roustabouts,10,Modesto Misanthropes,30
Sam,Grant,1,0,0,0,0,2011-06-08,Richmond Roustabouts,10,Modesto Misanthropes,30
Frank,Pierce,25,9,1,0,42,2011-06-15,Richmond Roustabouts,13,Fremont Firebugs,21
Sam,Grant,9,5,0,1,51,2011-06-15,Richmond Roustabouts,13,Fremont Firebugs,21
Frank,Pierce,37,14,1,0,72,2011-06-22,Richmond Roustabouts,11,Montgomery Music,10
Frank,Pierce,35,12,1,1,56,2011-06-29,Richmond Roustabouts,10,Spokane Stallions,9
Dutch,Reagan,34,25,0,4,305,2011-03-23,Yonkers Yellowjackets,36,Shreveport Seamen,30
Dutch,Reagan,34,24,0,4,364,2011-03-30,Yonkers Yellowjackets,29,San Bernardino Stalkers,3
Dutch,Reagan,24,16,0,3,208,2011-04-06,Yonkers Yellowjackets,29,Tacoma Touchdown-Scorers,7
Steve,Cleveland,14,5,1,1,31,2011-04-06,Yonkers Yellowjackets,29,Tacoma Touchdown-Scorers,7
Dutch,Reagan,28,21,0,3,272,2011-04-13,Yonkers Yellowjackets,25,Glendale Centers,6
Dutch,Reagan,32,20,0,4,312,2011-04-20,Yonkers Yellowjackets,33,Des Moines Desperadoes,38
Dutch,Reagan,26,17,0,3,278,2011-04-27,Yonkers Yellowjackets,39,Augusta Autocrats,27
Steve,Cleveland,5,1,1,1,7,2011-04-27,Yonkers Yellowjackets,39,Augusta Autocrats,27
Dutch,Reagan,17,12,0,2,150,2011-05-04,Yonkers Yellowjackets,17,Grand Rapids Gamers,0
Steve,Cleveland,11,5,1,0,42,2011-05-04,Yonkers Yellowjackets,17,Grand Rapids Gamers,0
Dutch,Reagan,27,15,0,3,198,2011-05-11,Yonkers Yellowjackets,30,Huntington Beach Harriers,41
Steve,Cleveland,7,2,1,0,14,2011-05-11,Yonkers Yellowjackets,30,Huntington Beach Harriers,41
Dutch,Reagan,26,19,0,4,289,2011-05-18,Yonkers Yellowjackets,30,Mobile Misfits,7
Dutch,Reagan,36,25,0,4,305,2011-05-25,Yonkers Yellowjackets,37,Boise Bearcats,44
Dutch,Reagan,37,24,0,4,369,2011-06-01,Yonkers Yellowjackets,32,Modesto Misanthropes,34
Dutch,Reagan,39,28,0,5,465,2011-06-08,Yonkers Yellowjackets,36,Fremont Firebugs,38
Dutch,Reagan,39,23,0,5,341,2011-06-15,Yonkers Yellowjackets,37,Montgomery Music,21
Dutch,Reagan,31,22,0,5,349,2011-06-22,Yonkers Yellowjackets,48,Spokane Stallions,20
Steve,Cleveland,7,2,1,1,16,2011-06-22,Yonkers Yellowjackets,48,Spokane Stallions,20
Dutch,Reagan,27,18,0,4,278,2011-06-29,Yonkers Yellowjackets,28,Richmond Roustabouts,23
Dick,Nixon,29,13,1,1,117,2011-03-23,Shreveport Seamen,12,San Bernardino Stalkers,10
Dick,Nixon,35,14,1,0,120,2011-03-30,Shreveport Seamen,11,Tacoma Touchdown-Scorers,44
Dick,Nixon,32,13,1,0,93,2011-04-06,Shreveport Seamen,5,Glendale Centers,17
Tom,Wilson,3,1,1,0,5,2011-04-06,Shreveport Seamen,5,Glendale Centers,17
Dick,Nixon,37,12,1,1,82,2011-04-13,Shreveport Seamen,15,Des Moines Desperadoes,31
Dick,Nixon,32,11,1,1,93,2011-04-20,Shreveport Seamen,9,Augusta Autocrats,31
Dick,Nixon,30,15,1,0,109,2011-04-27,Shreveport Seamen,4,Grand Rapids Gamers,30
Dick,Nixon,30,15,1,1,131,2011-05-04,Shreveport Seamen,11,Huntington Beach Harriers,38
Dick,Nixon,36,17,1,0,112,2011-05-11,Shreveport Seamen,5,Mobile Misfits,3
Dick,Nixon,32,16,1,1,130,2011-05-18,Shreveport Seamen,18,Boise Bearcats,13
Dick,Nixon,32,11,1,1,93,2011-05-25,Shreveport Seamen,19,Modesto Misanthropes,17
Dick,Nixon,24,8,1,0,58,2011-06-01,Shreveport Seamen,9,Fremont Firebugs,9
Tom,Wilson,9,3,1,0,19,2011-06-01,Shreveport Seamen,9,Fremont Firebugs,9
Dick,Nixon,37,17,1,0,123,2011-06-08,Shreveport Seamen,6,Montgomery Music,35
Dick,Nixon,15,6,1,1,49,2011-06-15,Shreveport Seamen,23,Spokane Stallions,27
Tom,Wilson,9,2,1,1,15,2011-06-15,Shreveport Seamen,23,Spokane Stallions,27
Dick,Nixon,26,11,1,1,91,2011-06-22,Shreveport Seamen,19,Richmond Roustabouts,27
Tom,Wilson,10,4,1,1,28,2011-06-22,Shreveport Seamen,19,Richmond Roustabouts,27
Dick,Nixon,32,14,1,1,99,2011-06-29,Shreveport Seamen,13,Yonkers Yellowjackets,34
Jimmy,Carter,19,10,0,0,112,2011-03-23,San Bernardino Stalkers,12,Tacoma Touchdown-Scorers,14
Andrew,Johnson,10,5,0,0,42,2011-03-23,San Bernardino Stalkers,12,Tacoma Touchdown-Scorers,14
Jimmy,Carter,25,13,0,2,142,2011-03-30,San Bernardino Stalkers,15,Glendale Centers,17
Jimmy,Carter,25,12,0,2,133,2011-04-06,San Bernardino Stalkers,29,Des Moines Desperadoes,20
Andrew,Johnson,3,1,0,1,8,2011-04-06,San Bernardino Stalkers,29,Des Moines Desperadoes,20
Jimmy,Carter,29,11,0,0,103,2011-04-13,San Bernardino Stalkers,10,Augusta Autocrats,6
Jimmy,Carter,27,11,0,1,118,2011-04-20,San Bernardino Stalkers,26,Grand Rapids Gamers,41
Andrew,Johnson,6,3,0,1,33,2011-04-20,San Bernardino Stalkers,26,Grand Rapids Gamers,41
Jimmy,Carter,26,12,0,2,126,2011-04-27,San Bernardino Stalkers,24,Huntington Beach Harriers,9
Andrew,Johnson,2,1,0,0,11,2011-04-27,San Bernardino Stalkers,24,Huntington Beach Harriers,9
Jimmy,Carter,30,13,0,2,150,2011-05-04,San Bernardino Stalkers,17,Mobile Misfits,17
Jimmy,Carter,35,15,0,1,162,2011-05-11,San Bernardino Stalkers,14,Boise Bearcats,7
Jimmy,Carter,32,16,0,2,130,2011-05-18,San Bernardino Stalkers,18,Modesto Misanthropes,24
Andrew,Johnson,6,3,0,0,30,2011-05-18,San Bernardino Stalkers,18,Modesto Misanthropes,24
Jimmy,Carter,35,16,0,2,172,2011-05-25,San Bernardino Stalkers,21,Fremont Firebugs,21
Andrew,Johnson,2,1,0,1,9,2011-05-25,San Bernardino Stalkers,21,Fremont Firebugs,21
Jimmy,Carter,17,8,0,1,81,2011-06-01,San Bernardino Stalkers,18,Montgomery Music,24
Andrew,Johnson,9,5,0,0,47,2011-06-01,San Bernardino Stalkers,18,Montgomery Music,24
Jimmy,Carter,38,18,0,1,160,2011-06-08,San Bernardino Stalkers,17,Spokane Stallions,30
Jimmy,Carter,27,14,0,1,161,2011-06-15,San Bernardino Stalkers,21,Richmond Roustabouts,20
Andrew,Johnson,8,3,0,1,31,2011-06-15,San Bernardino Stalkers,21,Richmond Roustabouts,20
Jimmy,Carter,26,13,0,1,144,2011-06-22,San Bernardino Stalkers,9,Yonkers Yellowjackets,10
Jimmy,Carter,32,14,0,1,156,2011-06-29,San Bernardino Stalkers,16,Shreveport Seamen,14
Quinn,Adams,39,8,1,1,38,2011-03-23,Tacoma Touchdown-Scorers,7,Glendale Centers,44
Quinn,Adams,38,15,1,0,77,2011-03-30,Tacoma Touchdown-Scorers,0,Des Moines Desperadoes,34
Quinn,Adams,30,8,1,1,42,2011-04-06,Tacoma Touchdown-Scorers,13,Augusta Autocrats,28
James,Polk,3,0,1,0,0,2011-04-06,Tacoma Touchdown-Scorers,13,Augusta Autocrats,28
Quinn,Adams,20,5,1,0,24,2011-04-13,Tacoma Touchdown-Scorers,10,Grand Rapids Gamers,28
James,Polk,11,2,1,0,9,2011-04-13,Tacoma Touchdown-Scorers,10,Grand Rapids Gamers,28
Quinn,Adams,26,9,1,0,44,2011-04-20,Tacoma Touchdown-Scorers,3,Huntington Beach Harriers,27
Quinn,Adams,34,7,1,1,41,2011-04-27,Tacoma Touchdown-Scorers,14,Mobile Misfits,21
Quinn,Adams,30,6,1,1,30,2011-05-04,Tacoma Touchdown-Scorers,11,Boise Bearcats,34
James,Polk,6,1,1,0,3,2011-05-04,Tacoma Touchdown-Scorers,11,Boise Bearcats,34
Quinn,Adams,29,6,1,0,33,2011-05-11,Tacoma Touchdown-Scorers,19,Modesto Misanthropes,21
James,Polk,4,1,1,1,4,2011-05-11,Tacoma Touchdown-Scorers,19,Modesto Misanthropes,21
Quinn,Adams,27,8,1,1,47,2011-05-18,Tacoma Touchdown-Scorers,9,Fremont Firebugs,28
James,Polk,4,0,1,0,0,2011-05-18,Tacoma Touchdown-Scorers,9,Fremont Firebugs,28
Quinn,Adams,27,5,1,0,24,2011-05-25,Tacoma Touchdown-Scorers,3,Montgomery Music,3
Quinn,Adams,37,8,1,1,47,2011-06-01,Tacoma Touchdown-Scorers,15,Spokane Stallions,6
Quinn,Adams,23,7,1,0,38,2011-06-08,Tacoma Touchdown-Scorers,8,Richmond Roustabouts,44
James,Polk,13,4,1,1,14,2011-06-08,Tacoma Touchdown-Scorers,8,Richmond Roustabouts,44
Quinn,Adams,23,6,1,1,31,2011-06-15,Tacoma Touchdown-Scorers,11,Yonkers Yellowjackets,13
