firstName,lastName,attempts,completions,interceptions,touchdowns,yards,whenPlayed,ourTeam,ourScore,theirTeam,theirScore
Andrew,Johnson,30,21,0,4,275,2010-04-21,Grand Rapids Gamers,30,Fremont Firebugs,38
Andrew,Johnson,22,16,0,2,209,2010-04-28,Grand Rapids Gamers,31,Montgomery Music,24
Ike,Eisenhower,9,4,0,1,38,2010-04-28,Grand Rapids Gamers,31,Montgomery Music,24
Andrew,Johnson,25,17,0,3,231,2010-05-05,Grand Rapids Gamers,25,Spokane Stallions,37
Andrew,Johnson,25,17,0,2,200,2010-05-12,Grand Rapids Gamers,17,Richmond Roustabouts,17
Andrew,Johnson,38,26,0,4,344,2010-05-19,Grand Rapids Gamers,39,Yonkers Yellowjackets,37
Andrew,Johnson,35,23,0,3,335,2010-05-26,Grand Rapids Gamers,27,Shreveport Seamen,41
Andrew,Johnson,33,19,0,3,306,2010-06-02,Grand Rapids Gamers,24,San Bernardino Stalkers,41
Andrew,Johnson,16,11,0,2,139,2010-06-09,Grand Rapids Gamers,30,Tacoma Touchdown-Scorers,35
Ike,Eisenhower,10,6,0,1,56,2010-06-09,Grand Rapids Gamers,30,Tacoma Touchdown-Scorers,35
Andrew,Johnson,36,25,0,5,355,2010-06-16,Grand Rapids Gamers,43,Glendale Centers,17
Andrew,Johnson,34,20,0,3,306,2010-06-23,Grand Rapids Gamers,26,Des Moines Desperadoes,20
Andrew,Johnson,37,25,0,3,317,2010-06-30,Grand Rapids Gamers,30,Augusta Autocrats,37
Dubya,Bush,35,21,0,2,188,2010-03-24,Huntington Beach Harriers,18,Mobile Misfits,13
Dubya,Bush,27,12,0,2,128,2010-03-31,Huntington Beach Harriers,31,Boise Bearcats,27
John,Tyler,11,3,1,1,14,2010-03-31,Huntington Beach Harriers,31,Boise Bearcats,27
Dubya,Bush,29,17,0,2,208,2010-04-07,Huntington Beach Harriers,16,Modesto Misanthropes,17
Dubya,Bush,19,8,0,1,86,2010-04-14,Huntington Beach Harriers,23,Fremont Firebugs,38
John,Tyler,6,2,1,1,11,2010-04-14,Huntington Beach Harriers,23,Fremont Firebugs,38
Dubya,Bush,22,11,0,1,135,2010-04-21,Huntington Beach Harriers,22,Montgomery Music,20
John,Tyler,10,3,1,1,18,2010-04-21,Huntington Beach Harriers,22,Montgomery Music,20
Dubya,Bush,34,16,0,1,159,2010-04-28,Huntington Beach Harriers,10,Spokane Stallions,24
Dubya,Bush,32,18,0,2,210,2010-05-05,Huntington Beach Harriers,20,Richmond Roustabouts,20
Dubya,Bush,36,18,0,1,220,2010-05-12,Huntington Beach Harriers,8,Yonkers Yellowjackets,28
Dubya,Bush,38,21,1,3,244,2010-05-19,Huntington Beach Harriers,26,Shreveport Seamen,20
Dubya,Bush,27,14,0,2,142,2010-05-26,Huntington Beach Harriers,15,San Bernardino Stalkers,20
Dubya,Bush,32,18,0,2,210,2010-06-02,Huntington Beach Harriers,17,Tacoma Touchdown-Scorers,37
John,Tyler,2,0,1,0,0,2010-06-02,Huntington Beach Harriers,17,Tacoma Touchdown-Scorers,37
Dubya,Bush,39,20,0,2,175,2010-06-09,Huntington Beach Harriers,15,Glendale Centers,30
Dubya,Bush,29,18,0,1,210,2010-06-16,Huntington Beach Harriers,12,Des Moines Desperadoes,21
Dubya,Bush,34,18,0,2,184,2010-06-23,Huntington Beach Harriers,16,Augusta Autocrats,7
Dubya,Bush,32,20,0,2,242,2010-06-30,Huntington Beach Harriers,21,Grand Rapids Gamers,0
Quinn,Adams,32,18,0,2,196,2010-03-24,Mobile Misfits,21,Boise Bearcats,16
James,Polk,5,1,1,0,8,2010-03-24,Mobile Misfits,21,Boise Bearcats,16
Quinn,Adams,20,11,0,2,148,2010-03-31,Mobile Misfits,32,Modesto Misanthropes,37
James,Polk,11,5,1,1,48,2010-03-31,Mobile Misfits,32,Modesto Misanthropes,37
Quinn,Adams,39,24,0,2,277,2010-04-07,Mobile Misfits,17,Fremont Firebugs,20
Quinn,Adams,30,16,0,2,183,2010-04-14,Mobile Misfits,14,Montgomery Music,7
James,Polk,6,2,1,0,14,2010-04-14,Mobile Misfits,14,Montgomery Music,7
Quinn,Adams,32,21,0,3,288,2010-04-21,Mobile Misfits,31,Spokane Stallions,30
Quinn,Adams,28,15,0,1,184,2010-04-28,Mobile Misfits,17,Richmond Roustabouts,27
Quinn,Adams,27,18,0,3,200,2010-05-05,Mobile Misfits,27,Yonkers Yellowjackets,14
Quinn,Adams,21,13,0,1,167,2010-05-12,Mobile Misfits,13,Shreveport Seamen,16
James,Polk,9,3,1,0,21,2010-05-12,Mobile Misfits,13,Shreveport Seamen,16
Quinn,Adams,31,21,1,4,294,2010-05-19,Mobile Misfits,36,San Bernardino Stalkers,16
James,Polk,4,1,1,0,7,2010-05-19,Mobile Misfits,36,San Bernardino Stalkers,16
Quinn,Adams,28,16,0,2,168,2010-05-26,Mobile Misfits,18,Tacoma Touchdown-Scorers,41
Quinn,Adams,26,17,0,2,231,2010-06-02,Mobile Misfits,14,Glendale Centers,10
Quinn,Adams,35,18,0,2,189,2010-06-09,Mobile Misfits,21,Des Moines Desperadoes,10
Quinn,Adams,34,19,0,3,218,2010-06-16,Mobile Misfits,33,Augusta Autocrats,6
James,Polk,1,0,1,0,0,2010-06-16,Mobile Misfits,33,Augusta Autocrats,6
Quinn,Adams,26,17,0,3,245,2010-06-23,Mobile Misfits,32,Grand Rapids Gamers,0
Quinn,Adams,21,11,0,1,154,2010-06-30,Mobile Misfits,14,Huntington Beach Harriers,37
James,Polk,5,2,1,1,16,2010-06-30,Mobile Misfits,14,Huntington Beach Harriers,37
Tom,Wilson,32,24,0,3,323,2011-03-23,Boise Bearcats,29,Modesto Misanthropes,21
Tom,Wilson,27,19,0,4,273,2011-03-30,Boise Bearcats,41,Fremont Firebugs,27
Andy,Jackson,5,1,1,1,5,2011-03-30,Boise Bearcats,41,Fremont Firebugs,27
Tom,Wilson,20,12,0,2,167,2011-04-06,Boise Bearcats,26,Montgomery Music,28
Andy,Jackson,8,2,1,0,9,2011-04-06,Boise Bearcats,26,Montgomery Music,28
Tom,Wilson,34,23,0,5,360,2011-04-13,Boise Bearcats,37,Spokane Stallions,28
Tom,Wilson,22,13,0,2,202,2011-04-20,Boise Bearcats,25,Richmond Roustabouts,30
Andy,Jackson,7,1,1,1,5,2011-04-20,Boise Bearcats,25,Richmond Roustabouts,30
Tom,Wilson,26,18,0,3,224,2011-04-27,Boise Bearcats,23,Yonkers Yellowjackets,35
Andy,Jackson,10,2,1,0,9,2011-04-27,Boise Bearcats,23,Yonkers Yellowjackets,35
Tom,Wilson,35,21,0,4,321,2011-05-04,Boise Bearcats,35,Shreveport Seamen,9
Tom,Wilson,24,17,0,4,265,2011-05-11,Boise Bearcats,31,San Bernardino Stalkers,28
Andy,Jackson,14,4,1,0,20,2011-05-11,Boise Bearcats,31,San Bernardino Stalkers,28
Tom,Wilson,23,13,0,2,166,2011-05-18,Boise Bearcats,21,Tacoma Touchdown-Scorers,0
Andy,Jackson,5,1,1,0,4,2011-05-18,Boise Bearcats,21,Tacoma Touchdown-Scorers,0
Tom,Wilson,30,22,0,3,328,2011-05-25,Boise Bearcats,32,Glendale Centers,37
Tom,Wilson,28,18,0,3,288,2011-06-01,Boise Bearcats,31,Des Moines Desperadoes,0
Andy,Jackson,1,0,1,0,0,2011-06-01,Boise Bearcats,31,Des Moines Desperadoes,0
Tom,Wilson,30,22,0,3,310,2011-06-08,Boise Bearcats,21,Augusta Autocrats,20
Tom,Wilson,20,11,0,1,159,2011-06-15,Boise Bearcats,16,Grand Rapids Gamers,3
Andy,Jackson,10,2,1,1,10,2011-06-15,Boise Bearcats,16,Grand Rapids Gamers,3
Tom,Wilson,20,14,0,3,177,2011-06-22,Boise Bearcats,37,Huntington Beach Harriers,0
Andy,Jackson,13,3,1,1,13,2011-06-22,Boise Bearcats,37,Huntington Beach Harriers,0
Tom,Wilson,34,23,0,4,360,2011-06-29,Boise Bearcats,36,Mobile Misfits,31
George,Washington,25,12,1,1,94,2011-03-23,Modesto Misanthropes,12,Fremont Firebugs,6
George,Washington,23,9,1,1,78,2011-03-30,Modesto Misanthropes,7,Montgomery Music,24
Lyndon,Johnson,2,1,1,0,7,2011-03-30,Modesto Misanthropes,7,Montgomery Music,24
George,Washington,22,10,1,0,81,2011-04-06,Modesto Misanthropes,8,Spokane Stallions,3
Lyndon,Johnson,5,1,1,1,7,2011-04-06,Modesto Misanthropes,8,Spokane Stallions,3
George,Washington,25,10,1,0,93,2011-04-13,Modesto Misanthropes,12,Richmond Roustabouts,35
Lyndon,Johnson,5,2,1,1,17,2011-04-13,Modesto Misanthropes,12,Richmond Roustabouts,35
George,Washington,30,11,1,0,91,2011-04-20,Modesto Misanthropes,2,Yonkers Yellowjackets,20
George,Washington,20,6,1,1,56,2011-04-27,Modesto Misanthropes,20,Shreveport Seamen,35
Lyndon,Johnson,7,3,1,1,22,2011-04-27,Modesto Misanthropes,20,Shreveport Seamen,35
George,Washington,23,9,1,1,75,2011-05-04,Modesto Misanthropes,17,San Bernardino Stalkers,24
Lyndon,Johnson,4,1,1,0,7,2011-05-04,Modesto Misanthropes,17,San Bernardino Stalkers,24
George,Washington,27,10,1,0,84,2011-05-11,Modesto Misanthropes,10,Tacoma Touchdown-Scorers,37
George,Washington,15,5,1,1,42,2011-05-18,Modesto Misanthropes,21,Glendale Centers,0
Lyndon,Johnson,9,3,1,1,26,2011-05-18,Modesto Misanthropes,21,Glendale Centers,0
George,Washington,38,13,1,0,98,2011-05-25,Modesto Misanthropes,0,Des Moines Desperadoes,20
George,Washington,29,11,1,1,93,2011-06-01,Modesto Misanthropes,17,Augusta Autocrats,13
Lyndon,Johnson,6,2,1,1,17,2011-06-01,Modesto Misanthropes,17,Augusta Autocrats,13
George,Washington,21,11,1,0,75,2011-06-08,Modesto Misanthropes,7,Grand Rapids Gamers,21
Lyndon,Johnson,11,4,1,0,38,2011-06-08,Modesto Misanthropes,7,Grand Rapids Gamers,21
George,Washington,28,9,1,0,62,2011-06-15,Modesto Misanthropes,5,Huntington Beach Harriers,20
George,Washington,30,10,1,1,76,2011-06-22,Modesto Misanthropes,12,Mobile Misfits,23
George,Washington,36,14,1,0,121,2011-06-29,Modesto Misanthropes,8,Boise Bearcats,34
Barry,Obama,36,29,0,8,505,2011-03-23,Fremont Firebugs,66,Montgomery Music,10
Barry,Obama,20,13,0,3,226,2011-03-30,Fremont Firebugs,26,Spokane Stallions,3
John,Adams,12,2,1,0,10,2011-03-30,Fremont Firebugs,26,Spokane Stallions,3
Barry,Obama,27,23,0,6,409,2011-04-06,Fremont Firebugs,44,Richmond Roustabouts,23
Barry,Obama,37,27,0,7,447,2011-04-13,Fremont Firebugs,58,Yonkers Yellowjackets,28
Barry,Obama,25,21,0,4,303,2011-04-20,Fremont Firebugs,40,Shreveport Seamen,38
Barry,Obama,28,21,0,6,377,2011-04-27,Fremont Firebugs,57,San Bernardino Stalkers,41
John,Adams,5,1,1,1,4,2011-04-27,Fremont Firebugs,57,San Bernardino Stalkers,41
Barry,Obama,29,24,0,5,409,2011-05-04,Fremont Firebugs,35,Tacoma Touchdown-Scorers,9
John,Adams,7,2,1,0,9,2011-05-04,Fremont Firebugs,35,Tacoma Touchdown-Scorers,9
Barry,Obama,37,28,0,7,482,2011-05-11,Fremont Firebugs,54,Glendale Centers,20
Barry,Obama,22,17,0,4,264,2011-05-18,Fremont Firebugs,47,Des Moines Desperadoes,20
John,Adams,12,3,1,1,14,2011-05-18,Fremont Firebugs,47,Des Moines Desperadoes,20
Barry,Obama,29,21,0,5,400,2011-05-25,Fremont Firebugs,43,Augusta Autocrats,31
Barry,Obama,32,23,0,5,334,2011-06-01,Fremont Firebugs,38,Grand Rapids Gamers,23
Barry,Obama,29,24,0,4,345,2011-06-08,Fremont Firebugs,37,Huntington Beach Harriers,44
Barry,Obama,33,29,0,7,463,2011-06-15,Fremont Firebugs,55,Mobile Misfits,41
John,Adams,1,0,1,0,0,2011-06-15,Fremont Firebugs,55,Mobile Misfits,41
Barry,Obama,27,20,0,6,385,2011-06-22,Fremont Firebugs,48,Boise Bearcats,23
John,Adams,2,0,1,0,0,2011-06-22,Fremont Firebugs,48,Boise Bearcats,23
Barry,Obama,36,27,0,5,390,2011-06-29,Fremont Firebugs,40,Modesto Misanthropes,16
Dick,Nixon,25,10,0,1,91,2011-03-23,Montgomery Music,13,Spokane Stallions,21
Dick,Nixon,18,10,0,1,88,2011-03-30,Montgomery Music,29,Richmond Roustabouts,44
Rutherford,Hayes,9,7,0,2,110,2011-03-30,Montgomery Music,29,Richmond Roustabouts,44
Dick,Nixon,17,7,0,1,61,2011-04-06,Montgomery Music,16,Yonkers Yellowjackets,9
Rutherford,Hayes,8,6,0,1,115,2011-04-06,Montgomery Music,16,Yonkers Yellowjackets,9
Dick,Nixon,28,17,0,1,188,2011-04-13,Montgomery Music,19,Shreveport Seamen,6
Dick,Nixon,33,19,0,1,207,2011-04-20,Montgomery Music,10,San Bernardino Stalkers,16
Rutherford,Hayes,2,1,0,0,16,2011-04-20,Montgomery Music,10,San Bernardino Stalkers,16
Dick,Nixon,29,12,0,1,137,2011-04-27,Montgomery Music,19,Tacoma Touchdown-Scorers,3
Rutherford,Hayes,1,0,0,0,0,2011-04-27,Montgomery Music,19,Tacoma Touchdown-Scorers,3
Dick,Nixon,34,17,0,1,155,2011-05-04,Montgomery Music,14,Glendale Centers,27
Dick,Nixon,29,13,0,2,144,2011-05-11,Montgomery Music,25,Des Moines Desperadoes,16
Dick,Nixon,33,15,0,1,154,2011-05-18,Montgomery Music,18,Augusta Autocrats,28
Dick,Nixon,33,19,0,2,156,2011-05-25,Montgomery Music,14,Grand Rapids Gamers,44
Rutherford,Hayes,4,2,0,0,34,2011-05-25,Montgomery Music,14,Grand Rapids Gamers,44
Dick,Nixon,19,10,0,0,103,2011-06-01,Montgomery Music,7,Huntington Beach Harriers,10
Rutherford,Hayes,6,4,0,1,72,2011-06-01,Montgomery Music,7,Huntington Beach Harriers,10
Dick,Nixon,15,8,0,1,88,2011-06-08,Montgomery Music,25,Mobile Misfits,3
Rutherford,Hayes,9,7,0,2,103,2011-06-08,Montgomery Music,25,Mobile Misfits,3
Dick,Nixon,35,17,0,1,148,2011-06-15,Montgomery Music,11,Boise Bearcats,13
Dick,Nixon,36,18,0,1,147,2011-06-22,Montgomery Music,9,Modesto Misanthropes,37
Dick,Nixon,37,21,0,1,181,2011-06-29,Montgomery Music,13,Fremont Firebugs,7
Sam,Grant,25,5,1,1,21,2011-03-23,Spokane Stallions,7,Richmond Roustabouts,20
Sam,Grant,23,5,1,1,20,2011-03-30,Spokane Stallions,27,Yonkers Yellowjackets,7
Ben,Harrison,8,6,0,2,103,2011-03-30,Spokane Stallions,27,Yonkers Yellowjackets,7
Sam,Grant,27,7,1,0,27,2011-04-06,Spokane Stallions,7,Shreveport Seamen,31
Sam,Grant,35,7,1,0,35,2011-04-13,Spokane Stallions,7,San Bernardino Stalkers,34
Sam,Grant,28,9,1,1,43,2011-04-20,Spokane Stallions,14,Tacoma Touchdown-Scorers,31
Sam,Grant,39,13,1,1,61,2011-04-27,Spokane Stallions,8,Glendale Centers,6
Sam,Grant,30,6,1,1,25,2011-05-04,Spokane Stallions,14,Des Moines Desperadoes,0
Ben,Harrison,6,4,0,1,72,2011-05-04,Spokane Stallions,14,Des Moines Desperadoes,0
Sam,Grant,33,6,1,1,26,2011-05-11,Spokane Stallions,11,Augusta Autocrats,41
Sam,Grant,36,11,1,0,51,2011-05-18,Spokane Stallions,2,Grand Rapids Gamers,6
Sam,Grant,26,5,1,1,25,2011-05-25,Spokane Stallions,9,Huntington Beach Harriers,6
Sam,Grant,36,12,1,1,59,2011-06-01,Spokane Stallions,9,Mobile Misfits,6
Sam,Grant,32,6,1,1,29,2011-06-08,Spokane Stallions,18,Boise Bearcats,30
Sam,Grant,34,7,1,0,28,2011-06-15,Spokane Stallions,2,Modesto Misanthropes,0
Sam,Grant,38,12,1,1,53,2011-06-22,Spokane Stallions,9,Fremont Firebugs,27
Sam,Grant,27,8,1,0,40,2011-06-29,Spokane Stallions,11,Montgomery Music,20
Ben,Harrison,9,7,0,1,116,2011-06-29,Spokane Stallions,11,Montgomery Music,20
William,McKinley,25,17,0,4,296,2011-03-23,Richmond Roustabouts,40,Yonkers Yellowjackets,37
Jim,Buchanan,2,1,0,1,11,2011-03-23,Richmond Roustabouts,40,Yonkers Yellowjackets,37
William,McKinley,38,27,0,7,481,2011-03-30,Richmond Roustabouts,51,Shreveport Seamen,13
William,McKinley,38,29,0,6,508,2011-04-06,Richmond Roustabouts,45,San Bernardino Stalkers,38
William,McKinley,29,19,0,4,316,2011-04-13,Richmond Roustabouts,33,Tacoma Touchdown-Scorers,17
Jim,Buchanan,3,1,0,0,10,2011-04-13,Richmond Roustabouts,33,Tacoma Touchdown-Scorers,17
William,McKinley,17,14,0,3,259,2011-04-20,Richmond Roustabouts,21,Glendale Centers,44
Jim,Buchanan,8,4,0,0,37,2011-04-20,Richmond Roustabouts,21,Glendale Centers,44
William,McKinley,25,17,0,5,318,2011-04-27,Richmond Roustabouts,42,Des Moines Desperadoes,21
William,McKinley,25,19,0,5,356,2011-05-04,Richmond Roustabouts,44,Augusta Autocrats,13
William,McKinley,32,27,0,5,373,2011-05-11,Richmond Roustabouts,35,Grand Rapids Gamers,9
William,McKinley,37,29,0,6,490,2011-05-18,Richmond Roustabouts,52,Huntington Beach Harriers,44
William,McKinley,28,22,0,6,397,2011-05-25,Richmond Roustabouts,54,Mobile Misfits,6
William,McKinley,32,23,0,4,336,2011-06-01,Richmond Roustabouts,40,Boise Bearcats,44
William,McKinley,32,26,0,7,481,2011-06-08,Richmond Roustabouts,54,Modesto Misanthropes,6
Jim,Buchanan,1,0,0,0,0,2011-06-08,Richmond Roustabouts,54,Modesto Misanthropes,6
William,McKinley,16,12,0,2,165,2011-06-15,Richmond Roustabouts,26,Fremont Firebugs,31
Jim,Buchanan,8,3,0,1,29,2011-06-15,Richmond Roustabouts,26,Fremont Firebugs,31
William,McKinley,21,14,0,4,230,2011-06-22,Richmond Roustabouts,37,Montgomery Music,3
Jim,Buchanan,7,3,0,1,34,2011-06-22,Richmond Roustabouts,37,Montgomery Music,3
William,McKinley,29,21,0,4,307,2011-06-29,Richmond Roustabouts,32,Spokane Stallions,7
Abe,Lincoln,34,24,0,4,341,2011-03-23,Yonkers Yellowjackets,39,Shreveport Seamen,38
Abe,Lincoln,28,19,0,3,229,2011-03-30,Yonkers Yellowjackets,21,San Bernardino Stalkers,37
Abe,Lincoln,25,14,0,2,220,2011-04-06,Yonkers Yellowjackets,23,Tacoma Touchdown-Scorers,7
Gerry,Ford,13,8,0,1,114,2011-04-06,Yonkers Yellowjackets,23,Tacoma Touchdown-Scorers,7
Abe,Lincoln,28,17,0,2,221,2011-04-13,Yonkers Yellowjackets,18,Glendale Centers,23
Abe,Lincoln,24,17,0,3,218,2011-04-20,Yonkers Yellowjackets,34,Des Moines Desperadoes,17
Gerry,Ford,8,4,0,1,51,2011-04-20,Yonkers Yellowjackets,34,Des Moines Desperadoes,17
Abe,Lincoln,29,19,0,3,225,2011-04-27,Yonkers Yellowjackets,23,Augusta Autocrats,16
Abe,Lincoln,39,26,0,4,309,2011-05-04,Yonkers Yellowjackets,30,Grand Rapids Gamers,13
Abe,Lincoln,19,14,0,2,228,2011-05-11,Yonkers Yellowjackets,28,Huntington Beach Harriers,13
Gerry,Ford,7,4,0,1,49,2011-05-11,Yonkers Yellowjackets,28,Huntington Beach Harriers,13
Abe,Lincoln,28,18,0,3,262,2011-05-18,Yonkers Yellowjackets,26,Mobile Misfits,44
Abe,Lincoln,20,14,0,3,189,2011-05-25,Yonkers Yellowjackets,32,Boise Bearcats,9
Gerry,Ford,10,6,0,0,74,2011-05-25,Yonkers Yellowjackets,32,Boise Bearcats,9
Abe,Lincoln,26,15,0,2,237,2011-06-01,Yonkers Yellowjackets,38,Modesto Misanthropes,14
Gerry,Ford,11,7,0,2,85,2011-06-01,Yonkers Yellowjackets,38,Modesto Misanthropes,14
Abe,Lincoln,31,19,0,3,232,2011-06-08,Yonkers Yellowjackets,22,Fremont Firebugs,23
Abe,Lincoln,28,16,0,3,256,2011-06-15,Yonkers Yellowjackets,21,Montgomery Music,37
Abe,Lincoln,31,20,0,4,293,2011-06-22,Yonkers Yellowjackets,36,Spokane Stallions,44
Abe,Lincoln,29,20,0,4,256,2011-06-29,Yonkers Yellowjackets,39,Richmond Roustabouts,10
Gerry,Ford,4,3,0,1,36,2011-06-29,Yonkers Yellowjackets,39,Richmond Roustabouts,10
Cal,Coolidge,25,8,1,0,49,2011-03-23,Shreveport Seamen,12,San Bernardino Stalkers,37
Cal,Coolidge,25,11,1,1,85,2011-03-30,Shreveport Seamen,17,Tacoma Touchdown-Scorers,31
Cal,Coolidge,24,7,1,1,53,2011-04-06,Shreveport Seamen,15,Glendale Centers,9
Franklin,Roosevelt,12,7,0,0,82,2011-04-06,Shreveport Seamen,15,Glendale Centers,9
Cal,Coolidge,36,11,1,1,74,2011-04-13,Shreveport Seamen,8,Des Moines Desperadoes,41
Cal,Coolidge,25,10,1,1,69,2011-04-20,Shreveport Seamen,12,Augusta Autocrats,24
Franklin,Roosevelt,1,0,0,0,0,2011-04-20,Shreveport Seamen,12,Augusta Autocrats,24
Cal,Coolidge,25,11,1,1,62,2011-04-27,Shreveport Seamen,18,Grand Rapids Gamers,38
Cal,Coolidge,31,13,1,0,92,2011-05-04,Shreveport Seamen,3,Huntington Beach Harriers,13
Cal,Coolidge,25,7,1,1,41,2011-05-11,Shreveport Seamen,13,Mobile Misfits,10
Franklin,Roosevelt,1,0,0,0,0,2011-05-11,Shreveport Seamen,13,Mobile Misfits,10
Cal,Coolidge,32,14,1,0,94,2011-05-18,Shreveport Seamen,10,Boise Bearcats,21
Franklin,Roosevelt,2,1,0,0,11,2011-05-18,Shreveport Seamen,10,Boise Bearcats,21
Cal,Coolidge,36,14,1,1,105,2011-05-25,Shreveport Seamen,8,Modesto Misanthropes,24
Cal,Coolidge,31,13,1,0,81,2011-06-01,Shreveport Seamen,7,Fremont Firebugs,38
Franklin,Roosevelt,3,2,0,1,32,2011-06-01,Shreveport Seamen,7,Fremont Firebugs,38
Cal,Coolidge,36,15,1,0,116,2011-06-08,Shreveport Seamen,8,Montgomery Music,13
Cal,Coolidge,24,6,1,0,36,2011-06-15,Shreveport Seamen,3,Spokane Stallions,38
Franklin,Roosevelt,6,3,0,0,48,2011-06-15,Shreveport Seamen,3,Spokane Stallions,38
Cal,Coolidge,23,9,1,0,62,2011-06-22,Shreveport Seamen,21,Richmond Roustabouts,13
Franklin,Roosevelt,9,7,0,2,115,2011-06-22,Shreveport Seamen,21,Richmond Roustabouts,13
Cal,Coolidge,32,9,1,1,56,2011-06-29,Shreveport Seamen,12,Yonkers Yellowjackets,10
Chet,Arthur,17,9,0,2,130,2011-03-23,San Bernardino Stalkers,32,Tacoma Touchdown-Scorers,13
Warren,Harding,10,4,1,1,31,2011-03-23,San Bernardino Stalkers,32,Tacoma Touchdown-Scorers,13
Chet,Arthur,20,11,0,1,161,2011-03-30,San Bernardino Stalkers,15,Glendale Centers,27
Warren,Harding,5,2,1,0,13,2011-03-30,San Bernardino Stalkers,15,Glendale Centers,27
Chet,Arthur,35,23,0,3,257,2011-04-06,San Bernardino Stalkers,31,Des Moines Desperadoes,13
Warren,Harding,1,0,1,0,0,2011-04-06,San Bernardino Stalkers,31,Des Moines Desperadoes,13
Chet,Arthur,27,16,0,2,175,2011-04-13,San Bernardino Stalkers,22,Augusta Autocrats,44
Chet,Arthur,35,21,0,2,280,2011-04-20,San Bernardino Stalkers,21,Grand Rapids Gamers,24
Chet,Arthur,24,13,0,2,139,2011-04-27,San Bernardino Stalkers,24,Huntington Beach Harriers,3
Warren,Harding,13,5,1,0,35,2011-04-27,San Bernardino Stalkers,24,Huntington Beach Harriers,3
Chet,Arthur,36,20,0,2,279,2011-05-04,San Bernardino Stalkers,18,Mobile Misfits,16
Chet,Arthur,29,20,0,2,277,2011-05-11,San Bernardino Stalkers,33,Boise Bearcats,0
Warren,Harding,6,3,1,1,24,2011-05-11,San Bernardino Stalkers,33,Boise Bearcats,0
Chet,Arthur,38,22,1,4,305,2011-05-18,San Bernardino Stalkers,32,Modesto Misanthropes,16
Chet,Arthur,35,22,0,3,295,2011-05-25,San Bernardino Stalkers,24,Fremont Firebugs,41
Warren,Harding,3,1,1,0,7,2011-05-25,San Bernardino Stalkers,24,Fremont Firebugs,41
Chet,Arthur,25,14,0,1,147,2011-06-01,San Bernardino Stalkers,12,Montgomery Music,9
Chet,Arthur,35,18,0,2,187,2011-06-08,San Bernardino Stalkers,14,Spokane Stallions,20
Chet,Arthur,26,14,0,2,167,2011-06-15,San Bernardino Stalkers,25,Richmond Roustabouts,20
Chet,Arthur,21,13,0,1,154,2011-06-22,San Bernardino Stalkers,17,Yonkers Yellowjackets,27
Warren,Harding,6,3,1,1,25,2011-06-22,San Bernardino Stalkers,17,Yonkers Yellowjackets,27
Chet,Arthur,23,13,0,1,162,2011-06-29,San Bernardino Stalkers,22,Shreveport Seamen,16
Warren,Harding,10,4,1,1,31,2011-06-29,San Bernardino Stalkers,22,Shreveport Seamen,16
Jack,Kennedy,34,12,1,0,77,2011-03-23,Tacoma Touchdown-Scorers,8,Glendale Centers,9
James,Madison,1,0,0,0,0,2011-03-23,Tacoma Touchdown-Scorers,8,Glendale Centers,9
Jack,Kennedy,30,10,1,1,84,2011-03-30,Tacoma Touchdown-Scorers,18,Des Moines Desperadoes,34
James,Madison,6,4,0,1,49,2011-03-30,Tacoma Touchdown-Scorers,18,Des Moines Desperadoes,34
Jack,Kennedy,28,8,1,0,69,2011-04-06,Tacoma Touchdown-Scorers,16,Augusta Autocrats,35
James,Madison,10,5,0,1,54,2011-04-06,Tacoma Touchdown-Scorers,16,Augusta Autocrats,35
Jack,Kennedy,37,14,1,0,109,2011-04-13,Tacoma Touchdown-Scorers,3,Grand Rapids Gamers,23
Jack,Kennedy,25,9,1,1,71,2011-04-20,Tacoma Touchdown-Scorers,7,Huntington Beach Harriers,37
Jack,Kennedy,39,12,1,1,86,2011-04-27,Tacoma Touchdown-Scorers,18,Mobile Misfits,9
Jack,Kennedy,32,13,1,1,88,2011-05-04,Tacoma Touchdown-Scorers,11,Boise Bearcats,6
Jack,Kennedy,27,8,1,0,57,2011-05-11,Tacoma Touchdown-Scorers,2,Modesto Misanthropes,14
Jack,Kennedy,36,17,1,1,139,2011-05-18,Tacoma Touchdown-Scorers,11,Fremont Firebugs,23
Jack,Kennedy,33,13,1,1,92,2011-05-25,Tacoma Touchdown-Scorers,17,Montgomery Music,3
James,Madison,2,1,0,1,14,2011-05-25,Tacoma Touchdown-Scorers,17,Montgomery Music,3
Jack,Kennedy,23,11,1,0,86,2011-06-01,Tacoma Touchdown-Scorers,12,Spokane Stallions,37
James,Madison,12,6,0,1,76,2011-06-01,Tacoma Touchdown-Scorers,12,Spokane Stallions,37
Jack,Kennedy,32,14,1,0,103,2011-06-08,Tacoma Touchdown-Scorers,1,Richmond Roustabouts,20
Jack,Kennedy,33,10,1,0,81,2011-06-15,Tacoma Touchdown-Scorers,1,Yonkers Yellowjackets,16
Jack,Kennedy,23,7,1,1,61,2011-06-22,Tacoma Touchdown-Scorers,17,Shreveport Seamen,28
James,Madison,10,7,0,1,75,2011-06-22,Tacoma Touchdown-Scorers,17,Shreveport Seamen,28
Jack,Kennedy,25,10,1,0,71,2011-06-29,Tacoma Touchdown-Scorers,0,San Bernardino Stalkers,44
James,Monroe,29,18,0,3,224,2011-03-23,Glendale Centers,32,Des Moines Desperadoes,27
